tick,force_value,force_target
2079.0,0.0674539575748003,0.0674539575748003
2080.0,0.0674539575748003,
2081.0,0.06753190505329133,0.06753190505329133
2082.0,0.06753190505329133,
2083.0,0.067529152057971,0.067529152057971
2084.0,0.067529152057971,
2085.0,0.06756201925529401,0.06756201925529401
2086.0,0.06756201925529401,
2087.0,0.06762598337362151,0.06762598337362151
2088.0,0.06762598337362151,
2089.0,0.06762603003696326,0.06762603003696326
2090.0,0.06762603003696326,
2091.0,0.06765269817943019,0.06765269817943019
2092.0,0.06765269817943019,
2093.0,0.06772279810854902,0.06772279810854902
2094.0,0.06772279810854902,
2095.0,0.06771474781831618,0.06771474781831618
2096.0,0.06771474781831618,
2097.0,0.06778876638455583,0.06778876638455583
2098.0,0.06778876638455583,
2099.0,0.06783134129529711,0.06783134129529711
2100.0,0.06783134129529711,
2101.0,0.06778415362482287,0.06778415362482287
2102.0,0.06778415362482287,
2103.0,0.06781344199999773,0.06781344199999773
2104.0,0.06781344199999773,
2105.0,0.06788690867069531,0.06788690867069531
2106.0,0.06788690867069531,
2107.0,0.06793152795938222,0.06793152795938222
2108.0,0.06793152795938222,
2109.0,0.06786821159318171,0.06786821159318171
2110.0,0.06786821159318171,
2111.0,0.0679323048247725,0.0679323048247725
2112.0,0.0679323048247725,
2113.0,0.06791476471203697,0.06791476471203697
2114.0,0.06791476471203697,
2115.0,0.06799762399214027,0.06799762399214027
2116.0,0.06799762399214027,
2117.0,0.06805327415953637,0.06805327415953637
2118.0,0.06805327415953637,
2119.0,0.06796962156825043,0.06796962156825043
2120.0,0.06796962156825043,
2121.0,0.06805031819191165,0.06805031819191165
2122.0,0.06805031819191165,
2123.0,0.06811173549756992,0.06811173549756992
2124.0,0.06811173549756992,
2125.0,0.06802475704073574,0.06802475704073574
2126.0,0.06802475704073574,
2127.0,0.0680447751698034,0.0680447751698034
2128.0,0.0680447751698034,
2129.0,0.06814565964465999,0.06814565964465999
2130.0,0.06814565964465999,
2131.0,0.06818317731178254,0.06818317731178254
2132.0,0.06818317731178254,
2133.0,0.06809131838331534,0.06809131838331534
2134.0,0.06809131838331534,
2135.0,0.06811144291077262,0.06811144291077262
2136.0,0.06811144291077262,
2137.0,0.06821432094258642,0.06821432094258642
2138.0,0.06821432094258642,
2139.0,0.06824539922981532,0.06824539922981532
2140.0,0.06824539922981532,
2141.0,0.06814992924042122,0.06814992924042122
2142.0,0.06814992924042122,
2143.0,0.06816799545896061,0.06816799545896061
2144.0,0.06816799545896061,
2145.0,0.06819135891755779,0.06819135891755779
2146.0,0.06819135891755779,
2147.0,0.06828155993251611,0.06828155993251611
2148.0,0.06828155993251611,
2149.0,0.06823185950347593,0.06823185950347593
2150.0,0.06823185950347593,
2151.0,0.0682471268402834,0.0682471268402834
2152.0,0.0682471268402834,
2153.0,0.0683412600964349,0.0683412600964349
2154.0,0.0683412600964349,
2155.0,0.06846946990880673,0.06846946990880673
2156.0,0.06846946990880673,
2157.0,0.06824201396326035,0.06824201396326035
2158.0,0.06824201396326035,
2159.0,0.06825324873264628,0.06825324873264628
2160.0,0.06825324873264628,
2161.0,0.06829118672378778,0.06829118672378778
2162.0,0.06829118672378778,
2163.0,0.06843476286228152,0.06843476286228152
2164.0,0.06843476286228152,
2165.0,0.06854628444120223,0.06854628444120223
2166.0,0.06854628444120223,
2167.0,0.06826498538295968,0.06826498538295968
2168.0,0.06826498538295968,
2169.0,0.06827338906531646,0.06827338906531646
2170.0,0.06827338906531646,
2171.0,0.0683029397993799,0.0683029397993799
2172.0,0.0683029397993799,
2173.0,0.06846986728791264,0.06846986728791264
2174.0,0.06846986728791264,
2175.0,0.06833336514016633,0.06833336514016633
2176.0,0.06833336514016633,
2177.0,0.06832835595683963,0.06832835595683963
2178.0,0.06832835595683963,
2179.0,0.0683416673533953,0.0683416673533953
2180.0,0.0683416673533953,
2181.0,0.06848876725429782,0.06848876725429782
2182.0,0.06848876725429782,
2183.0,0.06794728035139565,0.06794728035139565
2184.0,0.06794728035139565,
2185.0,0.06850323308181731,0.06850323308181731
2186.0,0.06850323308181731,
2187.0,0.06846845879180925,0.06846845879180925
2188.0,0.06846845879180925,
2189.0,0.06847521929571261,0.06847521929571261
2190.0,0.06847521929571261,
2191.0,0.06847916124135543,0.06847916124135543
2192.0,0.06847916124135543,
2193.0,0.06858483265662917,0.06858483265662917
2194.0,0.06858483265662917,
2195.0,0.06850514686164452,0.06850514686164452
2196.0,0.06850514686164452,
2197.0,0.06846814298231894,0.06846814298231894
2198.0,0.06846814298231894,
2199.0,0.06848323127467627,0.06848323127467627
2200.0,0.06848323127467627,
2201.0,0.06844713226577422,0.06844713226577422
2202.0,0.06844713226577422,
2203.0,0.0680808417648678,0.0680808417648678
2204.0,0.0680808417648678,
2205.0,0.06840121375578616,0.06840121375578616
2206.0,0.06840121375578616,
2207.0,0.06810438794469822,0.06810438794469822
2208.0,0.06810438794469822,
2209.0,0.06847671822697016,0.06847671822697016
2210.0,0.06847671822697016,
2211.0,0.0683527257806766,0.0683527257806766
2212.0,0.0683527257806766,
2213.0,0.06769104689327182,0.06769104689327182
2214.0,0.06769104689327182,
2215.0,0.06844038891033116,0.06844038891033116
2216.0,0.06844038891033116,
2217.0,0.06776641204146044,0.06776641204146044
2218.0,0.06776641204146044,
2219.0,0.06791446840871729,0.06791446840871729
2220.0,0.06791446840871729,
2221.0,0.06791553234049749,0.06791553234049749
2222.0,0.06791553234049749,
2223.0,0.0681965792132433,0.0681965792132433
2224.0,0.0681965792132433,
2225.0,0.06831048230905534,0.06831048230905534
2226.0,0.06831048230905534,
2227.0,0.06806543481730228,0.06806543481730228
2228.0,0.06806543481730228,
2229.0,0.06792794852009754,0.06792794852009754
2230.0,0.06792794852009754,
2231.0,0.06739812594000175,0.06739812594000175
2232.0,0.06739812594000175,
2233.0,0.068048500723946,0.068048500723946
2234.0,0.068048500723946,
2235.0,0.06793914789885998,0.06793914789885998
2236.0,0.06793914789885998,
2237.0,0.06750688396003134,0.06750688396003134
2238.0,0.06750688396003134,
2239.0,0.06724244828100505,0.06724244828100505
2240.0,0.06724244828100505,
2241.0,0.06734584750172463,0.06734584750172463
2242.0,0.06734584750172463,
2243.0,0.06713863546417036,0.06713863546417036
2244.0,0.06713863546417036,
2245.0,0.06770826881411243,0.06770826881411243
2246.0,0.06770826881411243,
2247.0,0.06752318298609389,0.06752318298609389
2248.0,0.06752318298609389,
2249.0,0.0671256563050423,0.0671256563050423
2250.0,0.0671256563050423,
2251.0,0.06683362337953525,0.06683362337953525
2252.0,0.06683362337953525,
2253.0,0.06742519010635122,0.06742519010635122
2254.0,0.06742519010635122,
2255.0,0.06729006064241358,0.06729006064241358
2256.0,0.06729006064241358,
2257.0,0.06708388154752883,0.06708388154752883
2258.0,0.06708388154752883,
2259.0,0.06648896050840378,0.06648896050840378
2260.0,0.06648896050840378,
2261.0,0.06710702845966736,0.06710702845966736
2262.0,0.06710702845966736,
2263.0,0.06698348365282329,0.06698348365282329
2264.0,0.06698348365282329,
2265.0,0.0668809945120161,0.0668809945120161
2266.0,0.0668809945120161,
2267.0,0.06670226128114687,0.06670226128114687
2268.0,0.06670226128114687,
2269.0,0.06675886865924173,0.06675886865924173
2270.0,0.06675886865924173,
2271.0,0.06658017580242834,0.06658017580242834
2272.0,0.06658017580242834,
2273.0,0.06616317801393502,0.06616317801393502
2274.0,0.06616317801393502,
2275.0,0.0657277384107747,0.0657277384107747
2276.0,0.0657277384107747,
2277.0,0.06635327617824427,0.06635327617824427
2278.0,0.06635327617824427,
2279.0,0.06611510152319452,0.06611510152319452
2280.0,0.06611510152319452,
2281.0,0.06569114552090934,0.06569114552090934
2282.0,0.06569114552090934,
2283.0,0.06518213863360146,0.06518213863360146
2284.0,0.06518213863360146,
2285.0,0.06579075235046127,0.06579075235046127
2286.0,0.06579075235046127,
2287.0,0.06554012601253224,0.06554012601253224
2288.0,0.06554012601253224,
2289.0,0.065299026859288,0.065299026859288
2290.0,0.065299026859288,
2291.0,0.06491049418476665,0.06491049418476665
2292.0,0.06491049418476665,
2293.0,0.06440748410626732,0.06440748410626732
2294.0,0.06440748410626732,
2295.0,0.06491838838985277,0.06491838838985277
2296.0,0.06491838838985277,
2297.0,0.06467222572674526,0.06467222572674526
2298.0,0.06467222572674526,
2299.0,0.06406989506176844,0.06406989506176844
2300.0,0.06406989506176844,
2301.0,0.06367601794035609,0.06367601794035609
2302.0,0.06367601794035609,
2303.0,0.0640687121248415,0.0640687121248415
2304.0,0.0640687121248415,
2305.0,0.06380261811002225,0.06380261811002225
2306.0,0.06380261811002225,
2307.0,0.06336660774593866,0.06336660774593866
2308.0,0.06336660774593866,
2309.0,0.06345765682815493,0.06345765682815493
2310.0,0.06345765682815493,
2311.0,0.06308273768672791,0.06308273768672791
2312.0,0.06308273768672791,
2313.0,0.0628100284478849,0.0628100284478849
2314.0,0.0628100284478849,
2315.0,0.06234928192482403,0.06234928192482403
2316.0,0.06234928192482403,
2317.0,0.06236856375837964,0.06236856375837964
2318.0,0.06236856375837964,
2319.0,0.0619554603260473,0.0619554603260473
2320.0,0.0619554603260473,
2321.0,0.061506415062768854,0.061506415062768854
2322.0,0.061506415062768854,
2323.0,0.06143704346597971,0.06143704346597971
2324.0,0.06143704346597971,
2325.0,0.06100759402362103,0.06100759402362103
2326.0,0.06100759402362103,
2327.0,0.06035716351540881,0.06035716351540881
2328.0,0.06035716351540881,
2329.0,0.05972421878713851,0.05972421878713851
2330.0,0.05972421878713851,
2331.0,0.06001021961024413,0.06001021961024413
2332.0,0.06001021961024413,
2333.0,0.05951982203223451,0.05951982203223451
2334.0,0.05951982203223451,
2335.0,0.0590808600249343,0.0590808600249343
2336.0,0.0590808600249343,
2337.0,0.0582461388031383,0.0582461388031383
2338.0,0.0582461388031383,
2339.0,0.057687015743881465,0.057687015743881465
2340.0,0.057687015743881465,
2341.0,0.057768649673229,0.057768649673229
2342.0,0.057768649673229,
2343.0,0.05691755931786221,0.05691755931786221
2344.0,0.05691755931786221,
2345.0,0.05620916088369886,0.05620916088369886
2346.0,0.05620916088369886,
2347.0,0.0562702807900065,0.0562702807900065
2348.0,0.0562702807900065,
2349.0,0.05564327319935526,0.05564327319935526
2350.0,0.05564327319935526,
2351.0,0.054685339604969796,0.054685339604969796
2352.0,0.054685339604969796,
2353.0,0.05395175114861646,0.05395175114861646
2354.0,0.05395175114861646,
2355.0,0.05382751336039517,0.05382751336039517
2356.0,0.05382751336039517,
2357.0,0.05292204219633125,0.05292204219633125
2358.0,0.05292204219633125,
2359.0,0.05196031308977291,0.05196031308977291
2360.0,0.05196031308977291,
2361.0,0.05181183012538447,0.05181183012538447
2362.0,0.05181183012538447,
2363.0,0.05106419123110033,0.05106419123110033
2364.0,0.05106419123110033,
2365.0,0.04994688395644927,0.04994688395644927
2366.0,0.04994688395644927,
2367.0,0.04900463552777427,0.04900463552777427
2368.0,0.04900463552777427,
2369.0,0.048657610714187144,0.048657610714187144
2370.0,0.048657610714187144,
2371.0,0.04745619131685561,0.04745619131685561
2372.0,0.04745619131685561,
2373.0,0.04639525386499971,0.04639525386499971
2374.0,0.04639525386499971,
2375.0,0.04592677355729846,0.04592677355729846
2376.0,0.04592677355729846,
2377.0,0.0449457974745292,0.0449457974745292
2378.0,0.0449457974745292,
2379.0,0.0439357181412023,0.0439357181412023
2380.0,0.0439357181412023,
2381.0,0.04274924893218385,0.04274924893218385
2382.0,0.04274924893218385,
2383.0,0.04186664220313736,0.04186664220313736
2384.0,0.04186664220313736,
2385.0,0.04068911860910524,0.04068911860910524
2386.0,0.04068911860910524,
2387.0,0.03943623368543435,0.03943623368543435
2388.0,0.03943623368543435,
2389.0,0.038212053768052645,0.038212053768052645
2390.0,0.038212053768052645,
2391.0,0.03676221940139196,0.03676221940139196
2392.0,0.03676221940139196,
2393.0,0.03568595584377762,0.03568595584377762
2394.0,0.03568595584377762,
2395.0,0.03419654838137341,0.03419654838137341
2396.0,0.03419654838137341,
2397.0,0.03269819349865054,0.03269819349865054
2398.0,0.03269819349865054,
2399.0,0.031093579950952837,0.031093579950952837
2400.0,0.031093579950952837,
2401.0,0.02967783802902712,0.02967783802902712
2402.0,0.02967783802902712,
2403.0,0.02792385005323084,0.02792385005323084
2404.0,0.02792385005323084,
2405.0,0.026187318202488867,0.026187318202488867
2406.0,0.026187318202488867,
2407.0,0.024614363046520774,0.024614363046520774
2408.0,0.024614363046520774,
2409.0,0.022659056645008863,0.022659056645008863
2410.0,0.022659056645008863,
2411.0,0.020469396027314388,0.020469396027314388
2412.0,0.020469396027314388,
2413.0,0.018504852771297355,0.018504852771297355
2414.0,0.018504852771297355,
2415.0,0.016665048306521563,0.016665048306521563
2416.0,0.016665048306521563,
2417.0,0.014514530724853994,0.014514530724853994
2418.0,0.014514530724853994,
2419.0,0.012228930135300034,0.012228930135300034
2420.0,0.012228930135300034,
2421.0,0.009945655384306105,0.009945655384306105
2422.0,0.009945655384306105,
2423.0,0.007495876134083354,0.007495876134083354
2424.0,0.007495876134083354,
2425.0,0.004978229668732376,0.004978229668732376
2426.0,0.004978229668732376,
2427.0,0.002272618326060273,0.002272618326060273
2428.0,0.002272618326060273,
2429.0,-0.0005810766963435382,-0.0005810766963435382
2430.0,-0.0005810766963435382,
2431.0,-0.0031191605153874855,-0.0031191605153874855
2432.0,-0.0031191605153874855,
2433.0,-0.005978556732916286,-0.005978556732916286
2434.0,-0.005978556732916286,
2435.0,-0.009081427283675426,-0.009081427283675426
2436.0,-0.009081427283675426,
2437.0,-0.012125848932752988,-0.012125848932752988
2438.0,-0.012125848932752988,
2439.0,-0.01558589713926832,-0.01558589713926832
2440.0,-0.01558589713926832,
2441.0,-0.01893596105796628,-0.01893596105796628
2442.0,-0.01893596105796628,
2443.0,-0.022390455988845044,-0.022390455988845044
2444.0,-0.022390455988845044,
2445.0,-0.026168920948365405,-0.026168920948365405
2446.0,-0.026168920948365405,
2447.0,-0.03009924087078835,-0.03009924087078835
2448.0,-0.03009924087078835,
2449.0,-0.034202523574698336,-0.034202523574698336
2450.0,-0.034202523574698336,
2451.0,-0.0386114647841827,-0.0386114647841827
2452.0,-0.0386114647841827,
2453.0,-0.04246485207654425,-0.04246485207654425
2454.0,-0.04246485207654425,
2455.0,-0.04727467215897171,-0.04727467215897171
2456.0,-0.04727467215897171,
2457.0,-0.05231840453315407,-0.05231840453315407
2458.0,-0.05231840453315407,
2459.0,-0.05723932026979223,-0.05723932026979223
2460.0,-0.05723932026979223,
2461.0,-0.062154150582199294,-0.062154150582199294
2462.0,-0.062154150582199294,
2463.0,-0.06789887124682614,-0.06789887124682614
2464.0,-0.06789887124682614,
2465.0,-0.07277227063745859,-0.07277227063745859
2466.0,-0.07277227063745859,
2467.0,-0.07834161268758746,-0.07834161268758746
2468.0,-0.07834161268758746,
2469.0,-0.08240421096730735,-0.08240421096730735
2470.0,-0.08240421096730735,
2471.0,-0.08549483291946118,-0.08549483291946118
2472.0,-0.08549483291946118,
2473.0,-0.08754615682631979,-0.08754615682631979
2474.0,-0.08754615682631979,
2475.0,-0.08915865085735368,-0.08915865085735368
2476.0,-0.08915865085735368,
2477.0,-0.0900301522617257,-0.0900301522617257
2478.0,-0.0900301522617257,
2479.0,-0.09027747407409747,-0.09027747407409747
2480.0,-0.09027747407409747,
2481.0,-0.09013722744707524,-0.09013722744707524
2482.0,-0.09013722744707524,
2483.0,-0.08952207684923938,-0.08952207684923938
2484.0,-0.08952207684923938,
2485.0,-0.08858554049016201,-0.08858554049016201
2486.0,-0.08858554049016201,
2487.0,-0.08733786522122497,-0.08733786522122497
2488.0,-0.08733786522122497,
2489.0,-0.08604025214394709,-0.08604025214394709
2490.0,-0.08604025214394709,
2491.0,-0.08448940950044555,-0.08448940950044555
2492.0,-0.08448940950044555,
2493.0,-0.08279774291826575,-0.08279774291826575
2494.0,-0.08279774291826575,
2495.0,-0.08118036443124216,-0.08118036443124216
2496.0,-0.08118036443124216,
2497.0,-0.0794020162664505,-0.0794020162664505
2498.0,-0.0794020162664505,
2499.0,-0.077599645710504,-0.077599645710504
2500.0,-0.077599645710504,
2501.0,-0.07578143688240438,-0.07578143688240438
2502.0,-0.07578143688240438,
2503.0,-0.07416194006547353,-0.07416194006547353
2504.0,-0.07416194006547353,
2505.0,-0.0724920919922094,-0.0724920919922094
2506.0,-0.0724920919922094,
2507.0,-0.07090907542708827,-0.07090907542708827
2508.0,-0.07090907542708827,
2509.0,-0.06952370225196702,-0.06952370225196702
2510.0,-0.06952370225196702,
2511.0,-0.06813735385758801,-0.06813735385758801
2512.0,-0.06813735385758801,
2513.0,-0.06686582000035707,-0.06686582000035707
2514.0,-0.06686582000035707,
2515.0,-0.06569971673718258,-0.06569971673718258
2516.0,-0.06569971673718258,
2517.0,-0.06474132370686247,-0.06474132370686247
2518.0,-0.06474132370686247,
2519.0,-0.06383132764077969,-0.06383132764077969
2520.0,-0.06383132764077969,
2521.0,-0.06300303652214014,-0.06300303652214014
2522.0,-0.06300303652214014,
2523.0,-0.06226731054083043,-0.06226731054083043
2524.0,-0.06226731054083043,
2525.0,-0.06169704330528786,-0.06169704330528786
2526.0,-0.06169704330528786,
2527.0,-0.06120351968267258,-0.06120351968267258
2528.0,-0.06120351968267258,
2529.0,-0.06075579883284009,-0.06075579883284009
2530.0,-0.06075579883284009,
2531.0,-0.06045997527577937,-0.06045997527577937
2532.0,-0.06045997527577937,
2533.0,-0.060260131117879076,-0.060260131117879076
2534.0,-0.060260131117879076,
2535.0,-0.06009344640041535,-0.06009344640041535
2536.0,-0.06009344640041535,
2537.0,-0.05998169991627861,-0.05998169991627861
2538.0,-0.05998169991627861,
2539.0,-0.0599647527499529,-0.0599647527499529
2540.0,-0.0599647527499529,
2541.0,-0.05998443493483049,-0.05998443493483049
2542.0,-0.05998443493483049,
2543.0,-0.06005190256614521,-0.06005190256614521
2544.0,-0.06005190256614521,
2545.0,-0.060133246336766845,-0.060133246336766845
2546.0,-0.060133246336766845,
2547.0,-0.06026053028752681,-0.06026053028752681
2548.0,-0.06026053028752681,
2549.0,-0.06048304085354896,-0.06048304085354896
2550.0,-0.06048304085354896,
2551.0,-0.060689444741197036,-0.060689444741197036
2552.0,-0.060689444741197036,
2553.0,-0.060907647945168404,-0.060907647945168404
2554.0,-0.060907647945168404,
2555.0,-0.061157175999393125,-0.061157175999393125
2556.0,-0.061157175999393125,
