tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
1696.0,0.004946889000166266,-0.06631288470480838,-3.0664604958964206e-05,-2.044031740226409e-05,-2.188798312945702e-05,-0.0011973095996988012
1697.0,0.005088687000352365,-0.06619478440949728,-3.3512893707433694e-06,-2.0596359978889712e-05,-1.0420891669392323e-05,-0.001197420980794016
1698.0,0.0049468080001133785,-0.06619478440949728,6.725085437001076e-07,-2.06129381639596e-05,-6.942240424862466e-06,-0.0011974725309442944
1699.0,0.0045073080000292975,-0.06654993515833328,8.563948708751862e-06,-2.060990696082049e-05,-3.2221200061764704e-06,-0.0011975038217600996
1700.0,0.0048506950001865334,-0.06654993515833328,-1.3214311571387057e-05,-2.0568365857637094e-05,-1.2866733806279624e-05,-0.0011975194512815035
1701.0,0.005501375000221742,-0.0663702871176268,-2.9531308703476785e-05,-2.0641062740961062e-05,-1.7833646036003112e-05,-0.0011975902360092
1702.0,0.004845410000143602,-0.0663702871176268,-3.9811231898212495e-05,-2.0784154039470215e-05,-2.1567436797243193e-05,-0.0011976766473360417
1703.0,0.005455418000110512,-0.06589848259320114,-2.7956095868315126e-05,-2.1001340950574296e-05,-1.7383243697564203e-05,-0.0011977943067189617
1704.0,0.004806276000181242,-0.06589848259320114,-4.758783662992962e-05,-2.1135705663204946e-05,-2.342244203149269e-05,-0.0011978778553859506
1705.0,0.004442133999873477,-0.06571028683243027,-2.3708015706983888e-05,-2.134709721027918e-05,-1.383917393313419e-05,-0.0011979819010120589
1706.0,0.0058225739999215875,-0.06571028683243027,-2.6469513777919402e-05,-2.1485138886124398e-05,-1.419528731605525e-05,-0.0011980624806263824
1707.0,0.004599983999924007,-0.06595691407040304,-8.030233279627638e-05,-2.1606898225988596e-05,-3.534785612933699e-05,-0.0011981277787209107
1708.0,0.004838235000079294,-0.06595691407040304,-4.986245288464377e-05,-2.1995419783111557e-05,-2.3791105130269737e-05,-0.0011982987999556135
1709.0,0.005419908000021678,-0.06558001614392028,-3.5676584859651745e-05,-2.226566969040174e-05,-1.4482643849516211e-05,-0.0011984277455566383
1710.0,0.004844433000016579,-0.06558001614392028,-5.073437385097559e-05,-2.243850251542373e-05,-2.022466743551273e-05,-0.0011984979057544304
1711.0,0.0053270319999683124,-0.0653844170703472,-3.70895968263807e-05,-2.2708766148426233e-05,-1.4989983419791693e-05,-0.0011986056432050482
1712.0,0.004832660999909422,-0.0653844170703472,-5.3380557994340357e-05,-2.2888007596511448e-05,-1.975714113616145e-05,-0.0011986780847133103
1713.0,0.004401652000069589,-0.0652478746714295,-3.138417726544024e-05,-2.3122970236372066e-05,-1.0625862983251041e-05,-0.0011987650487731078
1714.0,0.0048473509996256325,-0.0652478746714295,-3.977433378866021e-05,-2.3275100359412126e-05,-1.3767917726847917e-05,-0.0011988165560606616
1715.0,0.005383570000049076,-0.06538709330999672,-6.24443921382053e-05,-2.3489228269568695e-05,-2.1301332293330183e-05,-0.001198890676609499
1716.0,0.004905019000034372,-0.06538709330999672,-5.849949854380556e-05,-2.3795519199452188e-05,-1.878242000757582e-05,-0.001198995160049124
1717.0,0.005525736999970832,-0.06497488537089315,-4.398437497707484e-05,-2.4118772043035434e-05,-1.2881757200181241e-05,-0.0011990989467623087
1718.0,0.0048161519998757285,-0.06497488537089315,-7.223260081605835e-05,-2.4330607478544558e-05,-2.296982718073817e-05,-0.0011991609872630104
1719.0,0.004436012000041956,-0.06467486274223881,-5.2217044439596715e-05,-2.4651032162558832e-05,-1.5073683709698233e-05,-0.001199262881692023
1720.0,0.0058389820001139014,-0.06467486274223881,-5.454729942779886e-05,-2.4955926545140786e-05,-1.5064597430746359e-05,-0.0011993508966598792
1721.0,0.004383931000120356,-0.06483754234791428,-0.00010454158940503209,-2.519505814207516e-05,-3.439785767220548e-05,-0.0011994169388155603
1722.0,0.0048876519999794255,-0.06483754234791428,-8.388403815244866e-05,-2.5706021050611694e-05,-2.7258567028947063e-05,-0.0011995850635734067
1723.0,0.005533329999707348,-0.06435405392373433,-8.649246808636398e-05,-2.6170179115417233e-05,-2.4711201184034876e-05,-0.001199735894220097
1724.0,0.004835215999719367,-0.06435405392373433,-7.870696895538441e-05,-2.6588388880963635e-05,-2.044703557592452e-05,-0.0011998553782154343
1725.0,0.005381257999943045,-0.06416812743504444,-7.189559807559397e-05,-2.7011931387306065e-05,-1.8316379727210557e-05,-0.0011999654089892024
1726.0,0.0048199379998550285,-0.06416812743504444,-8.615721175929012e-05,-2.7358463712492925e-05,-2.1736824340982834e-05,-0.0012000536928038694
1727.0,0.004376597999907972,-0.06391913613438516,-6.22969780682614e-05,-2.773553919315628e-05,-1.1776128952160772e-05,-0.0012001488261458044
1728.0,0.004878808999819739,-0.06391913613438516,-7.017926852804102e-05,-2.803947425041729e-05,-1.4490481715179902e-05,-0.0012002062796297192
1729.0,0.005568326999764395,-0.06404748628306922,-9.5905859955161e-05,-2.8430255366185694e-05,-2.3054923324854592e-05,-0.0012002869673702935
1730.0,0.004879443000390893,-0.06404748628306922,-9.505645230073573e-05,-2.8898222543240373e-05,-2.170036120236034e-05,-0.0012003994625545355
1731.0,0.005472181999721215,-0.06349734284451736,-8.498172384914873e-05,-2.941838875047782e-05,-1.8023510187381562e-05,-0.0012005182108804945
1732.0,0.004859477000081824,-0.06349734284451736,-0.0001028628300584525,-2.9831355482950062e-05,-2.2943667638871234e-05,-0.0012006057957137108
1733.0,0.0044486689998848306,-0.06321748441160294,-7.862909392147728e-05,-3.028895816627152e-05,-1.2831590320624746e-05,-0.0012007078644966796
1734.0,0.004846295999868744,-0.06321748441160294,-8.186560501888847e-05,-3.067001802961648e-05,-1.3233221206175912e-05,-0.0012007700501815224
1735.0,0.0054981069997666054,-0.06338393852481379,-0.00010258852087643236,-3.112012388561096e-05,-1.9667862505852407e-05,-0.0012008428078476656
1736.0,0.004873871999734547,-0.06338393852481379,-0.00010874561273766588,-3.162012720500478e-05,-2.1250820308764368e-05,-0.0012009386664920275
1737.0,0.004572473999814974,-0.06279280389369299,-9.025866872389785e-05,-3.211736369184171e-05,-1.361102337025734e-05,-0.001201035835315364
1738.0,0.00585727899988342,-0.06279280389369299,-8.889516240072955e-05,-3.264603389671563e-05,-1.1485217130010597e-05,-0.0012011155588767175
1739.0,0.004444776000127604,-0.06290256847698772,-0.00014160633208125931,-3.304115298108184e-05,-3.208054464252724e-05,-0.0012011666080941731
1740.0,0.0048798100001477,-0.06290256847698772,-0.00012610824246127514,-3.3732164976456204e-05,-2.6864834733952033e-05,-0.0012013231550567298
1741.0,0.005474407000292558,-0.062264985704508766,-0.00012448579445320632,-3.44225328217808e-05,-2.222378880712952e-05,-0.001201470224096059
1742.0,0.004850381000323978,-0.062264985704508766,-0.00012089641159187967,-3.502633635400687e-05,-1.9487393585599484e-05,-0.0012015780179390444
1743.0,0.004480501999751141,-0.06200986585206954,-0.00010647144003885163,-3.5568012967907024e-05,-1.350340356488619e-05,-0.0012016653312449746
1744.0,0.005836320000071282,-0.06200986585206954,-0.0001116519120486771,-3.618941436284216e-05,-1.43525729315713e-05,-0.0012017441414292694
1745.0,0.004356294999979582,-0.0619633014415547,-0.00016035842178356528,-3.667580302903798e-05,-3.285613377157684e-05,-0.001201806665470968
1746.0,0.004826557999876968,-0.0619633014415547,-0.00014409271056569246,-3.744978225254509e-05,-2.7224267196253684e-05,-0.0012019652475062682
1747.0,0.005334612999831734,-0.06135321855731088,-0.00014339854508879966,-3.8218461099509824e-05,-2.2846528611946544e-05,-0.0012021104784359642
1748.0,0.004869565999797487,-0.06135321855731088,-0.0001340470583165312,-3.891674977909467e-05,-1.748444906411182e-05,-0.0012022217311149063
1749.0,0.005449667999982921,-0.06113214477622924,-0.00012260926257174313,-3.9647261743294114e-05,-1.2275278411143412e-05,-0.0012023170155574683
1750.0,0.004861972000071546,-0.06113214477622924,-0.0001506551558991835,-4.024338454486735e-05,-2.1790475313051552e-05,-0.0012023766976173964
1751.0,0.004556740000225545,-0.06065869302041596,-0.0001293148267878943,-4.092988091999338e-05,-1.2538171330190306e-05,-0.0012024759911478792
1752.0,0.0048555599996689125,-0.06065869302041596,-0.00012646386407921012,-4.155777682030879e-05,-9.619242733171264e-06,-0.0012025368709910592
1753.0,0.005442731000130152,-0.0607718900346793,-0.00014576338324844793,-4.224608561372896e-05,-1.5381565232401598e-05,-0.0012025892259416807
1754.0,0.0048266709995914425,-0.0607718900346793,-0.00015923058595957096,-4.294963750845657e-05,-1.975236867475484e-05,-0.0012026634676965164
1755.0,0.005391232999954809,-0.06003210746616343,-0.00015064574496228102,-4.380808669808395e-05,-1.5995961888022797e-05,-0.0012027699573183429
1756.0,0.004849315999763348,-0.06003210746616343,-0.00017075008246870415,-4.453861551942581e-05,-2.1580929392649978e-05,-0.001202847526792258
1757.0,0.005397106999680545,-0.059586876418511917,-0.00015323486139179175,-4.5460171984713683e-05,-1.3680494035683598e-05,-0.0012029640013773426
1758.0,0.004836999999952241,-0.059586876418511917,-0.00017683635175250867,-4.620136900925846e-05,-2.0947339533799047e-05,-0.0012030301739269925
1759.0,0.004377930999908131,-0.05920100302430035,-0.0001555385920260968,-4.6975546355506427e-05,-1.1476572000509492e-05,-0.0012031218799341032
1760.0,0.004882386999724986,-0.05920100302430035,-0.00016675070735946407,-4.773494595517017e-05,-1.5040887686005877e-05,-0.0012031779130000399
1761.0,0.00540805199989336,-0.05910587936248506,-0.00019014971268899785,-4.8636742451589154e-05,-2.182183320879646e-05,-0.0012032592549027703
1762.0,0.004875138999977935,-0.05910587936248506,-0.0001845024124939649,-4.956374873175389e-05,-1.7696914264988794e-05,-0.0012033656393728974
1763.0,0.005598527000074682,-0.05848186254554673,-0.00017789552927516104,-5.0596690469680266e-05,-1.4301866360888487e-05,-0.0012034647160252278
1764.0,0.004910596000172518,-0.05848186254554673,-0.00020814930145570632,-5.147026354418744e-05,-2.418159146138933e-05,-0.0012035349467129745
1765.0,0.00457161799977257,-0.05781553642329392,-0.00018524863072224686,-5.242184263736244e-05,-1.4025354682863492e-05,-0.0012036454957117626
1766.0,0.004945212000166066,-0.05781553642329392,-0.00018314812724179745,-5.3337936389024426e-05,-1.0987417097160213e-05,-0.001203714854064047
1767.0,0.005500620000020717,-0.05785068603473014,-0.00020662835038748505,-5.434536464069699e-05,-1.7942530031644617e-05,-0.0012037752916702802
1768.0,0.0048291230000359064,-0.05785068603473014,-0.00021210238055619803,-5.5343198360012676e-05,-1.8446171737031923e-05,-0.001203861938354735
1769.0,0.004591363000145066,-0.057052916342578426,-0.00020431694607546345,-5.631703738234109e-05,-1.4757940786863802e-05,-0.0012039466314251427
1770.0,0.005040500000177417,-0.057052916342578426,-0.00019472130133723803,-5.734689694907071e-05,-7.941629989364215e-06,-0.0012040210188256815
1771.0,0.005579869000030158,-0.05694745309924541,-0.00022891193620023045,-5.8433416302047896e-05,-1.962978991688231e-05,-0.0012040653320806688
1772.0,0.004830339000363892,-0.05694745309924541,-0.00022913537383940254,-5.953913855512468e-05,-1.7723113078746073e-05,-0.0012041601506204733
1773.0,0.0043926960001954285,-0.05605306197687292,-0.0002253657951720407,-6.054566059529231e-05,-1.5820576614063047e-05,-0.0012042380028684052
1774.0,0.005874902999948972,-0.05605306197687292,-0.00023458373518182946,-6.186966278143442e-05,-1.742482811101533e-05,-0.001204330947221416
1775.0,0.00449679700022898,-0.05561800207284737,-0.0002794477491582529,-6.292453821810258e-05,-3.315720721466407e-05,-0.0012044093031361952
1776.0,0.004848027000207367,-0.05561800207284737,-0.0002574763522288693,-6.427930845116897e-05,-2.3780403767000055e-05,-0.0012045700501720233
1777.0,0.005508052000095631,-0.05491322776663467,-0.000256069493172924,-6.569750158804052e-05,-1.8325211430110543e-05,-0.0012047010338725552
1778.0,0.004857695999817224,-0.05491322776663467,-0.0002665029590180207,-6.694140934070186e-05,-2.0566935464826945e-05,-0.0012047900521788152
1779.0,0.0043574910000643285,-0.054232374726930925,-0.0002507926953693888,-6.81026935861134e-05,-1.3020958124754615e-05,-0.001204879672415002
1780.0,0.005911522000133118,-0.054232374726930925,-0.00026915203161466405,-6.958526012226222e-05,-1.8622582525693388e-05,-0.0012049566460954192
1781.0,0.004308539999783534,-0.05378138656816617,-0.0003105573400888856,-7.074491241649701e-05,-3.26065659701039e-05,-0.0012050368822371304
1782.0,0.0048843300000953604,-0.05378138656816617,-0.0002967245509611801,-7.226177694944297e-05,-2.6724412412239315e-05,-0.0012051961434654983
1783.0,0.005580627000199456,-0.05297270548496612,-0.00030536241742939096,-7.391768599015898e-05,-2.4988813210749233e-05,-0.0012053452824429705
1784.0,0.0049529790003361995,-0.05297270548496612,-0.0003007701372899098,-7.543013963117865e-05,-2.039462407943931e-05,-0.0012054690515100467
1785.0,0.004610175999914645,-0.052266262254358965,-0.0002862378910542735,-7.681674289960363e-05,-1.2950939727627446e-05,-0.001205563074316505
1786.0,0.00494501000002856,-0.052266262254358965,-0.000288353735668724,-7.82321921332541e-05,-1.0980469399831182e-05,-0.001205627116842968
1787.0,0.005405190999681508,-0.05196180316179444,-0.0003093008756069825,-7.979079915001523e-05,-1.59238143729131e-05,-0.0012056864683773403
1788.0,0.004819404000045324,-0.05196180316179444,-0.0003154294324197837,-8.128144502713303e-05,-1.5847048712107477e-05,-0.001205763211672025
1789.0,0.005351234000045224,-0.05100015787558357,-0.00031700071521390693,-8.296938173051274e-05,-1.4920914125096586e-05,-0.0012058480129378936
1790.0,0.0048533080002926,-0.05100015787558357,-0.0003366520803593342,-8.450788383775888e-05,-1.9069459469477158e-05,-0.0012059204287297887
1791.0,0.004391962999761745,-0.05012871590359612,-0.00031859100751745314,-8.598644731848989e-05,-9.613370959157836e-06,-0.0012060041810902041
1792.0,0.0058385579995956505,-0.05012871590359612,-0.00034167619710780324,-8.784655939403016e-05,-1.669373802872744e-05,-0.0012060603093141209
1793.0,0.004297988999951485,-0.04950940421749685,-0.00038223350170168394,-8.931507993074476e-05,-2.994572594250762e-05,-0.0012061320588165364
1794.0,0.004884784000296349,-0.04950940421749685,-0.000373663165375678,-9.118220802423439e-05,-2.5582457934714955e-05,-0.0012062783372194976
1795.0,0.005317328999808524,-0.048521995489728985,-0.00038275645029466467,-9.316909800964673e-05,-2.3581184169899983e-05,-0.0012064143675649603
1796.0,0.004956608000156848,-0.048521995489728985,-0.00036933405873085067,-9.506627169328891e-05,-1.4496619656757453e-05,-0.00120653125025107
1797.0,0.005530448000172328,-0.047799853803245654,-0.00036261558428018505,-9.710885449979246e-05,-8.74268735297886e-06,-0.00120661142305226
1798.0,0.0048449370001435454,-0.047799853803245654,-0.0003951455236265525,-9.88657041609002e-05,-1.8573389959439932e-05,-0.001206653780821697
1799.0,0.004369618000055198,-0.04675652755685577,-0.00038706199141589265,-0.00010059233915358002,-1.335692258238851e-05,-0.001206734939440786
1800.0,0.004878758999893762,-0.04675652755685577,-0.0003992818143044502,-0.0001024807213277171,-1.5342692586391168e-05,-0.0012068001046470456
1801.0,0.005318720000104804,-0.046099572340677616,-0.00042102412428137923,-0.00010460438949913632,-1.935065628651567e-05,-0.0012068817081329604
1802.0,0.004826788999707787,-0.046099572340677616,-0.00041815431064326513,-0.00010663658411082929,-1.4525366431546065e-05,-0.0012069751096678613
1803.0,0.005555276999984926,-0.04504068572655538,-0.0004205266275202941,-0.00010895954713519037,-1.2593787993689047e-05,-0.0012070558021019147
1804.0,0.004868418000114616,-0.04504068572655538,-0.0004522541763374961,-0.00011100684653813766,-2.1284279336424903e-05,-0.0012071171139260727
1805.0,0.005416109999714536,-0.04378789524829046,-0.0004441679879078033,-0.00011345630490501184,-1.4998692447696222e-05,-0.0012072323919242235
1806.0,0.004805725000096572,-0.04378789524829046,-0.00046317280320987397,-0.00011559085410874296,-1.7856987865865522e-05,-0.001207304471515488
1807.0,0.004421722000188311,-0.042814830661295114,-0.00045470548379475585,-0.00011763887548258495,-1.1755234888427925e-05,-0.0012073834301515917
1808.0,0.004840186999899743,-0.042814830661295114,-0.0004657917899647472,-0.00011983973505403145,-1.2584541988148259e-05,-0.0012074403276866794
1809.0,0.0055216249998011335,-0.04205211736969565,-0.000488668938654786,-0.00012241166264620291,-1.6516004218504997e-05,-0.0012075098148083322
1810.0,0.004922039999655681,-0.04205211736969565,-0.0005035498897019069,-0.00012481691070885106,-1.866897048865725e-05,-0.00120759110724173
1811.0,0.004550392000055581,-0.04059747079373294,-0.0004935487432107212,-0.0001271082600985795,-1.1466539803862071e-05,-0.001207676058375691
1812.0,0.005883585999981733,-0.04059747079373294,-0.0005104857822719916,-0.00013001209657444266,-1.3666426829444123e-05,-0.0012077435227487493
1813.0,0.00445428200009701,-0.039608268042531876,-0.0005513992334704341,-0.00013228594420572223,-2.5946866377671944e-05,-0.0012078043968677813
